trade_date,ts_code,pe_ttm,pb
20241129,601388.SH,67.7603,1.2974
20241202,601388.SH,70.8287,1.3561
20241203,601388.SH,70.8287,1.3561
20241204,601388.SH,70.0616,1.3414
20241205,601388.SH,71.5958,1.3708
20241206,601388.SH,74.9199,1.4345
20241209,601388.SH,73.8971,1.4149
20241210,601388.SH,72.6186,1.3904
20241211,601388.SH,76.7098,1.4687
20241212,601388.SH,76.4541,1.4638
20241213,601388.SH,73.3857,1.4051
20241216,601388.SH,74.1528,1.4198
20241217,601388.SH,71.5958,1.3708
20241218,601388.SH,71.0844,1.361
20241219,601388.SH,70.3173,1.3463
20241220,601388.SH,70.8287,1.3561
20241223,601388.SH,66.2261,1.268
20241224,601388.SH,66.4818,1.2729
20241225,601388.SH,65.459,1.2533
20241226,601388.SH,65.2033,1.2484
20241227,601388.SH,65.7147,1.2582
20241230,601388.SH,64.6919,1.2386
20241231,601388.SH,62.902,1.2044
20250102,601388.SH,62.1349,1.1897
20250103,601388.SH,61.1121,1.1701
20250106,601388.SH,61.3678,1.175
20250107,601388.SH,62.3906,1.1946
20250108,601388.SH,61.6235,1.1799
20250109,601388.SH,61.1121,1.1701
20250110,601388.SH,59.5779,1.1407
20250113,601388.SH,60.345,1.1554
20250114,601388.SH,61.8792,1.1848
20250115,601388.SH,60.0893,1.1505
20250116,601388.SH,61.3678,1.175
20250117,601388.SH,61.3678,1.175
20250120,601388.SH,61.3678,1.175
20250121,601388.SH,60.345,1.1554
20250122,601388.SH,59.3222,1.1358
20250123,601388.SH,59.3222,1.1358
20250124,601388.SH,59.5779,1.1407
20250127,601388.SH,59.8336,1.1456
20250205,601388.SH,60.345,1.1554
20250206,601388.SH,61.1121,1.1701
20250207,601388.SH,61.8792,1.1848
20250210,601388.SH,62.3906,1.1946
20250211,601388.SH,61.8792,1.1848
20250212,601388.SH,61.8792,1.1848
20250213,601388.SH,61.6235,1.1799
20250214,601388.SH,61.3678,1.175
20250217,601388.SH,61.8792,1.1848
20250218,601388.SH,60.0893,1.1505
20250219,601388.SH,60.345,1.1554
20250220,601388.SH,61.1121,1.1701
20250221,601388.SH,60.345,1.1554
20250224,601388.SH,62.902,1.2044
20250225,601388.SH,62.1349,1.1897
20250226,601388.SH,64.1805,1.2288
20250227,601388.SH,63.4134,1.2142
20250228,601388.SH,62.1349,1.1897
20250303,601388.SH,62.1349,1.1897
20250304,601388.SH,62.1349,1.1897
20250305,601388.SH,62.1349,1.1897
20250306,601388.SH,63.1577,1.2093
20250307,601388.SH,63.9248,1.2239
20250310,601388.SH,64.4362,1.2337
20250311,601388.SH,64.9476,1.2435
20250312,601388.SH,64.1805,1.2288
20250313,601388.SH,63.9248,1.2239
20250314,601388.SH,64.9476,1.2435
20250317,601388.SH,65.459,1.2533
20250318,601388.SH,65.459,1.2533
20250319,601388.SH,64.9476,1.2435
20250320,601388.SH,65.459,1.2533
20250321,601388.SH,63.9248,1.2239
20250324,601388.SH,67.5046,1.2925
20250325,601388.SH,66.2261,1.268
20250326,601388.SH,67.2489,1.2876
20250327,601388.SH,65.9704,1.2631
20250328,601388.SH,64.4362,1.2337
20250331,601388.SH,61.6235,1.1799
20250401,601388.SH,62.1349,1.1897
20250402,601388.SH,61.3678,1.175
20250403,601388.SH,67.5046,1.2925
20250407,601388.SH,60.8564,1.1652
20250408,601388.SH,58.5551,1.1211
20250409,601388.SH,58.8108,1.126
20250410,601388.SH,59.8336,1.1456
20250411,601388.SH,59.3222,1.1358
20250414,601388.SH,65.2033,1.2484
20250415,601388.SH,63.1577,1.2093
20250416,601388.SH,61.6235,1.1799
20250417,601388.SH,62.1349,1.1897
20250418,601388.SH,62.1349,1.1897
20250421,601388.SH,63.1577,1.2093
20250422,601388.SH,65.2033,1.2484
20250423,601388.SH,64.1805,1.2288
20250424,601388.SH,62.902,1.2044
20250425,601388.SH,62.902,1.2044
20250428,601388.SH,282.4282,1.1955
20250429,601388.SH,467.939,1.2435
20250430,601388.SH,464.0557,1.2332
20250506,601388.SH,477.6473,1.2693
20250507,601388.SH,485.4139,1.2899
20250508,601388.SH,485.4139,1.2899
20250509,601388.SH,481.5306,1.2796
20250512,601388.SH,485.4139,1.2899
20250513,601388.SH,481.5306,1.2796
20250514,601388.SH,485.4139,1.2899
20250515,601388.SH,483.4723,1.2848
20250516,601388.SH,481.5306,1.2796
20250519,601388.SH,493.1806,1.3106
20250520,601388.SH,491.2389,1.3054
20250521,601388.SH,502.8888,1.3364
20250522,601388.SH,497.0639,1.3209
20250523,601388.SH,483.4723,1.2848
20250526,601388.SH,475.7056,1.2641
20250527,601388.SH,473.764,1.259
20250528,601388.SH,475.7056,1.2641
20250529,601388.SH,483.4723,1.2848
20250530,601388.SH,473.764,1.259
20250603,601388.SH,483.4723,1.2848
20250604,601388.SH,493.1806,1.3106
20250605,601388.SH,487.3556,1.2951
20250606,601388.SH,491.2389,1.3054
20250609,601388.SH,489.2972,1.3003
20250610,601388.SH,483.4723,1.2848
20250611,601388.SH,495.1222,1.3157
20250612,601388.SH,495.1222,1.3157
20250613,601388.SH,485.4139,1.2899
20250616,601388.SH,483.4723,1.2848
20250617,601388.SH,481.5306,1.2796
20250618,601388.SH,477.6473,1.2693
20250619,601388.SH,465.9974,1.2383
20250620,601388.SH,465.9974,1.2383
20250623,601388.SH,471.8223,1.2538
20250624,601388.SH,477.6473,1.2693
20250625,601388.SH,481.5306,1.2796
20250626,601388.SH,479.589,1.2745
20250627,601388.SH,491.2389,1.3054
20250630,601388.SH,489.2972,1.3003
20250701,601388.SH,493.1806,1.3106
20250702,601388.SH,504.8305,1.3415
20250703,601388.SH,512.5971,1.3622
20250704,601388.SH,499.0055,1.3261
20250707,601388.SH,499.0055,1.3261
20250708,601388.SH,504.8305,1.3415
20250709,601388.SH,510.6555,1.357
20250710,601388.SH,520.3637,1.3828
20250711,601388.SH,520.3637,1.3828
20250714,601388.SH,518.4221,1.3777
20250715,601388.SH,514.5388,1.3673
20250716,601388.SH,504.8305,1.3415
20250717,601388.SH,502.8888,1.3364
20250718,601388.SH,514.5388,1.3673
20250721,601388.SH,524.247,1.3931
20250722,601388.SH,533.9553,1.4189
20250723,601388.SH,526.1887,1.3983
20250724,601388.SH,535.897,1.4241
20250725,601388.SH,532.0137,1.4138
20250728,601388.SH,520.3637,1.3828
20250729,601388.SH,516.4804,1.3725
20250730,601388.SH,514.5388,1.3673
20250731,601388.SH,506.7721,1.3467
20250801,601388.SH,502.8888,1.3364
20250804,601388.SH,504.8305,1.3415
20250805,601388.SH,508.7138,1.3519
20250806,601388.SH,510.6555,1.357
20250807,601388.SH,506.7721,1.3467
20250808,601388.SH,508.7138,1.3519
20250811,601388.SH,512.5971,1.3622
20250812,601388.SH,506.7721,1.3467
20250813,601388.SH,514.5388,1.3673
20250814,601388.SH,500.9472,1.3312
20250815,601388.SH,506.7721,1.3467
20250818,601388.SH,504.8305,1.3415
20250819,601388.SH,506.7721,1.3467
20250820,601388.SH,514.5388,1.3673
20250821,601388.SH,514.5388,1.3673
20250822,601388.SH,510.6555,1.357
20250825,601388.SH,518.4221,1.3777
20250826,601388.SH,524.247,1.3931
20250827,601388.SH,,1.2652
20250828,601388.SH,,1.2555
20250829,601388.SH,,1.2603
20250901,601388.SH,,1.2944
20250902,601388.SH,,1.3236
20250903,601388.SH,,1.2993
20250904,601388.SH,,1.2701
20250905,601388.SH,,1.2895
20250908,601388.SH,,1.3139
20250909,601388.SH,,1.3285
20250910,601388.SH,,1.3333
20250911,601388.SH,,1.3382
20250912,601388.SH,,1.3917
20250915,601388.SH,,1.4793
20250916,601388.SH,,1.4404
20250917,601388.SH,,1.5864
20250918,601388.SH,,1.4988
20250919,601388.SH,,1.4453
20250922,601388.SH,,1.4112
20250923,601388.SH,,1.3625
20250924,601388.SH,,1.3771
20250925,601388.SH,,1.3577
20250926,601388.SH,,1.3723
20250929,601388.SH,,1.4063
20250930,601388.SH,,1.4355
20251009,601388.SH,,1.4745
20251010,601388.SH,,1.4745
20251013,601388.SH,,1.4793
20251014,601388.SH,,1.4842
20251015,601388.SH,,1.4745
20251016,601388.SH,,1.4355
20251017,601388.SH,,1.4063
20251020,601388.SH,,1.4112
20251021,601388.SH,,1.4355
20251022,601388.SH,,1.4258
20251023,601388.SH,,1.4647
20251024,601388.SH,,1.4696
20251027,601388.SH,,1.4501
20251028,601388.SH,177.0558,1.4999
20251029,601388.SH,181.0282,1.5336
20251030,601388.SH,178.7582,1.5143
20251031,601388.SH,177.6233,1.5047
20251103,601388.SH,179.3257,1.5192
20251104,601388.SH,178.7582,1.5143
20251105,601388.SH,182.1632,1.5432
20251106,601388.SH,190.108,1.6105
20251107,601388.SH,188.973,1.6009
20251110,601388.SH,189.5405,1.6057
20251111,601388.SH,186.1356,1.5768
20251112,601388.SH,190.6755,1.6153
20251113,601388.SH,192.3779,1.6297
20251114,601388.SH,189.5405,1.6057
20251117,601388.SH,185.5681,1.572
20251118,601388.SH,178.1908,1.5095
20251119,601388.SH,175.3533,1.4855
20251120,601388.SH,175.3533,1.4855
20251121,601388.SH,161.7336,1.3701
20251124,601388.SH,161.7336,1.3701
20251125,601388.SH,164.0036,1.3894
20251126,601388.SH,162.3011,1.3749
20251127,601388.SH,160.5987,1.3605
20251128,601388.SH,163.4361,1.3845
20251201,601388.SH,167.976,1.423
20251202,601388.SH,170.8134,1.447
20251203,601388.SH,167.976,1.423
20251204,601388.SH,165.1386,1.399
20251205,601388.SH,173.0834,1.4663
20251208,601388.SH,173.6509,1.4711
20251209,601388.SH,167.4085,1.4182
20251210,601388.SH,166.841,1.4134
20251211,601388.SH,161.7336,1.3701
20251212,601388.SH,162.3011,1.3749
20251215,601388.SH,162.8686,1.3797
20251216,601388.SH,157.7612,1.3365
20251217,601388.SH,160.0312,1.3557
20251218,601388.SH,161.1662,1.3653
20251219,601388.SH,165.1386,1.399
20251222,601388.SH,167.976,1.423
20251223,601388.SH,165.7061,1.4038
20251224,601388.SH,166.2735,1.4086
20251225,601388.SH,165.7061,1.4038
20251226,601388.SH,173.0834,1.4663
20251229,601388.SH,170.8134,1.447
20251230,601388.SH,170.2459,1.4422
20251231,601388.SH,170.8134,1.447
20260105,601388.SH,174.7858,1.4807
20260106,601388.SH,181.0282,1.5336
20260107,601388.SH,181.5957,1.5384
20260108,601388.SH,179.3257,1.5192
20260109,601388.SH,180.4607,1.5288
20260112,601388.SH,181.0282,1.5336
20260113,601388.SH,181.5957,1.5384
20260114,601388.SH,181.0282,1.5336
20260115,601388.SH,183.8656,1.5576
20260116,601388.SH,182.1632,1.5432
20260119,601388.SH,187.2705,1.5865
20260120,601388.SH,190.108,1.6105
20260121,601388.SH,191.8104,1.6249
20260122,601388.SH,195.7828,1.6586
20260123,601388.SH,205.4301,1.7403
20260126,601388.SH,211.105,1.7884
20260127,601388.SH,204.8626,1.7355
20260128,601388.SH,225.2921,1.9086
20260129,601388.SH,247.9916,2.1009
20260130,601388.SH,261.6113,2.2162
20260202,601388.SH,235.5069,1.9951
20260203,601388.SH,230.967,1.9566
20260204,601388.SH,226.4271,1.9182
20260205,601388.SH,217.3473,1.8413
20260206,601388.SH,224.7246,1.9037
20260209,601388.SH,231.5345,1.9614
20260210,601388.SH,226.9946,1.923
20260211,601388.SH,229.832,1.947
20260212,601388.SH,226.4271,1.9182
20260213,601388.SH,221.3197,1.8749
20260224,601388.SH,231.5345,1.9614
20260225,601388.SH,238.3443,2.0191
20260226,601388.SH,237.7768,2.0143
20260227,601388.SH,243.4517,2.0624
20260302,601388.SH,242.8842,2.0576
20260303,601388.SH,228.1296,1.9326
20260304,601388.SH,233.2369,1.9759
20260305,601388.SH,240.6143,2.0384
20260306,601388.SH,236.6419,2.0047
20260309,601388.SH,236.0744,1.9999
20260310,601388.SH,231.5345,1.9614
20260311,601388.SH,232.102,1.9662
20260312,601388.SH,241.1818,2.0432
20260313,601388.SH,229.832,1.947
20260316,601388.SH,228.1296,1.9326
20260317,601388.SH,223.0222,1.8893
20260318,601388.SH,217.9148,1.8461
20260319,601388.SH,207.1326,1.7547
20260320,601388.SH,200.3227,1.697
20260323,601388.SH,187.838,1.5913
20260324,601388.SH,194.0804,1.6441
20260325,601388.SH,200.3227,1.697
20260326,601388.SH,197.4853,1.673
20260327,601388.SH,203.1602,1.7211
20260330,601388.SH,223.5897,1.8941
20260331,601388.SH,217.3473,1.8413
20260401,601388.SH,208.835,1.7691
20260402,601388.SH,211.105,1.7884
20260403,601388.SH,196.3503,1.6634
20260407,601388.SH,216.2123,1.8316
20260408,601388.SH,221.8872,1.8797
20260409,601388.SH,225.2921,1.9086
20260410,601388.SH,226.9946,1.923
20260413,601388.SH,225.2921,1.9086
20260414,601388.SH,226.9946,1.923
20260415,601388.SH,221.3197,1.8749
20260416,601388.SH,229.2645,1.9422
20260417,601388.SH,235.5069,1.9951
20260420,601388.SH,234.9394,1.9903
20260421,601388.SH,231.5345,1.9614
20260422,601388.SH,236.6419,2.0047
20260423,601388.SH,233.2369,1.9759
20260424,601388.SH,54.1768,1.9613
20260427,601388.SH,56.8986,2.0598
20260428,601388.SH,54.8248,1.9848
20260429,601388.SH,43.5255,1.9338
20260430,601388.SH,43.1029,1.915
20260506,601388.SH,43.3142,1.9244
20260507,601388.SH,43.2086,1.9197
20260508,601388.SH,42.8916,1.9057
20260511,601388.SH,41.8352,1.8587
20260512,601388.SH,40.5674,1.8024
20260513,601388.SH,40.7787,1.8118
20260514,601388.SH,39.7223,1.7648
20260515,601388.SH,38.5602,1.7132
20260518,601388.SH,38.8771,1.7273
20260519,601388.SH,38.5602,1.7132
20260520,601388.SH,39.1941,1.7414
